field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),coastalwipers,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),bairespackusa2,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),protechequipment,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),papajifoods3,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,cooksdoorsandmouldingsinc,PENDING RESEARCH,,
industry_vs_vertical,Services,Wholesale and distribution services (MWD),Services,Wholesale and distribution services (MWD),callanindustrial,Industrial Pressure Washer Sales & Service,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),hucksterinc,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),mnjenterprisellc,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),totalfeedsinc,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),opcdistributionllc,PENDING RESEARCH,,
industry_vs_vertical,Services,Wholesale and distribution services (MWD),Services,Wholesale and distribution services (MWD),arboragri,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),automatedroomcontrolsinc2,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),redstonetechnical,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),lesgerstionsdmanagementlin,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,mobilitycityofworcestermassachusetts,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),highpowerproducts,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),southweststeelfabrication,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,staplesenterprises4,Petroleum Distribution & Retail Convenience Stores,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),norcada3,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,vikingcommunicationsinc2,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,mobilitycityofgreatercincinnati,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),ajco,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),smindustries3,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Wholesale and distribution services (MWD),Manufacturing,Wholesale and distribution services (MWD),reidwitlinltd,PENDING RESEARCH,,
industry_vs_vertical,Safety Equipment,Wholesale and distribution services (MWD),Safety Equipment,Wholesale and distribution services (MWD),protectconstruction,PENDING RESEARCH,,
industry_vs_vertical,Sports & Recreation,Manufacturing (MWD),Sports & Recreation,Manufacturing (MWD),marineinnovations2,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),ceramicainc,PENDING RESEARCH,,
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),hydrospraywashsystemsinc,PENDING RESEARCH,,
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),evolutiontrailertechnologies,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,apparelstuffrus2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,mobilitycityofcoloradosprings,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),lmhdistribution,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),sylcadesigns2,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,dsagllc2,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),boswellwindows3,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),trimports,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,roimetalbuildings,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),pacificlink,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),crowncreationsinc,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),boxgangmanufacturing2,PENDING RESEARCH,,
industry_vs_vertical,Furniture,Manufacturing (MWD),Furniture,Manufacturing (MWD),equustockopcollc,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),anchorsupply2,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),leadingedgesales2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),brinksmfgco,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),hdindustriesinc,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),mpactbeverage2,Ready-to-Drink Craft Cocktails Manufacturing,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),abbeyhardware,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),cbsolutionslp,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),vortex2,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),galaxy2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),atlanticrestaurantandsupermarketequipment,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),perlite,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),planetarydesign2,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),pfpspokane2,Air & Liquid Filtration Solutions Manufacturing,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),sixdegreesnorthbeveragegroup,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),brewersicecompanyllc,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),yudoinc,PENDING RESEARCH,,
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),quipementsvegtech,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),periodmouldings2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),fuelinjectorclinic2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,aandmdiscountfurniture4,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),mustangnorth,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),pma13,Interior Architectural Signage & Wayfinding Systems,,
industry_vs_vertical,Retail,Manufacturing (MWD),Retail,Manufacturing (MWD),energycurve,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),ebamethod,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,flooringrva,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),halosilinternationalnxtllc,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),area51sportsltd,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),championproducts2,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),atlanticindustrialcorp,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),nationalfiltersupply,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),jemmcollc,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),goldnerdockconstruction,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),limbbusterllc,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),pghorticulturelimited,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),wearingwilliamsltd2,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),tandssalesinc,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),commfitness3,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Retail,Industrial,Retail,transmetroninc3,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),whiteherrinmetals,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),hongkongmarket,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,luxuryair,PENDING RESEARCH,,
industry_vs_vertical,Safety Equipment,Manufacturing (MWD),Safety Equipment,Manufacturing (MWD),dalmatianfireequipment,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,jdshouseoftrophies,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Retail,Industrial,Retail,autorescuetools,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),jafedecorating,Custom Glass Decorating & Candle Fulfillment,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),acheerfulgiver,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,informedag3,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),americanlithiumenergy2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),baconmail,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),prionesource,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),enzusainc,Sewer & Pipe Cleaning Equipment - Water Jetting Technology,,
industry_vs_vertical,Other,Retail,Other,Retail,buddyventuresinternationalltd2,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),americanbackcountry,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),fencetrac2,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),accurateforklift3,"Forklift Sales, Service & Rentals",,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),cappadociarugsllc,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),muleresophonicguitars,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),wktrincdbafloridadocks,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),halderinc,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),flowmeasurementservices,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),ambessenterprisesinc3,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),spatialgenomics3,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,qualityflooring,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),southwestenvirotxpartnersllc,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),hattrickdistributioninc,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),kinetictoolsinc,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,steerintrailersales,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Retail,Industrial,Retail,vipsupplyco,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),cggschmidt2,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,topsecretcustoms,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),getbold,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),smokinggoose2,PENDING RESEARCH,,
industry_vs_vertical,Technology,Retail,Technology,Retail,saveonlaser,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),aplpg3,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),cumsausa,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),vintagemakesllc,Custom Wine Cellar Design & Manufacturing,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),kearfabrication,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),tripdrip,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),elysianlabsllc3,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),vcssalesanddistribution,PENDING RESEARCH,,
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),siquesttechnologysdnbhd,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),foodsalive,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),adkfragrancefarm,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),iceworksbathco,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,welshhottubs2,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),blueridgescreenproducts,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,delmarvadesigncenter,Kitchen & Bath Design Center - Residential Remodeling,,
industry_vs_vertical,Electrical,Wholesale and distribution services (MWD),Electrical,Wholesale and distribution services (MWD),lumienlighting,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),millibar,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),lafittesseafood,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),sterlinghardwareltd,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),sawsolutionsinc,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),actionlighting,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,endlessfunllc,Novelty Drinking Straws Manufacturing,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),fibonaccillc,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),victorcastilloincdbatortilleriatemecula,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),surfaceteccorp3,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),rhinoskintoughusainc,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,traxandmore,PENDING RESEARCH,,
industry_vs_vertical,Retail Fixtures & Display,Manufacturing (MWD),Retail Fixtures & Display,Manufacturing (MWD),holdit,Point of Sale Displays & Shelf Edge Systems - South Africa,,
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),permarkbadges2,PENDING RESEARCH,,
industry_vs_vertical,Furniture,Manufacturing (MWD),Furniture,Manufacturing (MWD),northamericamattresscorp,Specialty Foam Mattress Manufacturing - USA Made,,
industry_vs_vertical,Automotive,Manufacturing (MWD),Automotive,Manufacturing (MWD),multiseal2,Industrial Tire Sealant Manufacturing,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),netzerousa2,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),unicellsupply2,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Wholesale and distribution services (MWD),Manufacturing,Wholesale and distribution services (MWD),dolphinheatexchangerusa,PENDING RESEARCH,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),procurementequipment,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),nationalkitchensbathsandmore1,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,bodegatile,Tile & Building Materials Retail,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),repssinc,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),mobilitycityofomaha,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,thewristbandcompany,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),jouffreinc2,Luxury Upholstery & Interior Decoration - French Craftsmanship,,
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,botanaway,Botanical Products & Dietary Supplements Manufacturing,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),sierraloghomes,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),paladinpower2,Residential & Commercial Energy Storage Systems,,
industry_vs_vertical,Other,Retail,Other,Retail,hccigarsdaytonallc2,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),johnmarksre2,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),kingoillubricantsllc,PENDING RESEARCH,,
industry_vs_vertical,Other,Retail,Other,Retail,theattachmentcompanyllc,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),privatelabelsupport,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,bignotemusic,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,kandbfloorcoveringllc,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),imperialprivacysystemsllc,Healthcare Privacy Curtains & ICRA Barriers Manufacturing,,
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),roadrunner2,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),cathxmedicalinc2,Medical Device Contract Manufacturing - Catheters,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),georgiastage,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),doozlandllc,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),maxinesniderinc,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),camachocoffee,Specialty Coffee Roasting - Small-Batch Air Roasted,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),impulseradarusainc,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),profwhytekratom,Botanical Products - Kratom Manufacturing & Retail,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),hsabearings,PENDING RESEARCH,,
industry_vs_vertical,Security Equipment,Manufacturing (MWD),Security Equipment,Manufacturing (MWD),durabikelocker,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),heritagesheds,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),hydeparkpartners,Engineering Solutions & Products - Water & Renewable Energy,,
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,animalhospitalsupplyinc2,Veterinary Surgical & Critical Care Supplies Manufacturing,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),colorantic,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,access2mobilityinc,Mobility Equipment & Accessibility Solutions,,
industry_vs_vertical,Healthcare & Medical,Retail,Healthcare & Medical,Retail,goodchemistry,Vertically Integrated Cannabis Cultivation & Dispensary,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),perine2,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),inspiredsciencesllc,Spa & Wellness Self-Heating/Cooling Products,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),cashionfishingrods2,PENDING RESEARCH,,
industry_vs_vertical,Electrical,Manufacturing (MWD),Electrical,Manufacturing (MWD),lampnutra2,Kratom Supplements & Nutraceuticals,,
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),rlhindustriesinc2,Industrial Fiber Optic Equipment Manufacturing,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),prestigeislandexports,PENDING RESEARCH,,
industry_vs_vertical,Retail,Manufacturing (MWD),Retail,Manufacturing (MWD),lancoacquisitionllc,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),wholelogreclaimed3,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),ameritechfacilitysupplyllc,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),cpffloorsllc,Flooring Distribution,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),jpmdistributors,PENDING RESEARCH,,
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),vtechnicaltextiles,PENDING RESEARCH,,
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),trioniccorp2,PENDING RESEARCH,,
industry_vs_vertical,Furniture,Wholesale and distribution services (MWD),Furniture,Wholesale and distribution services (MWD),furnitureprocorp,PENDING RESEARCH,,
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),centricityvisioninc3,Ophthalmic Technology & Cataract Surgery Devices,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),universalpowerconversion,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,firstmedicalinternationalcorp2,PENDING RESEARCH,,
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),Wilco,PENDING RESEARCH,,
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),metkonusainc,PENDING RESEARCH,,
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),healthcarestoragesolutionscorporation,PENDING RESEARCH,,
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),alliedmachinerysalesllc,PENDING RESEARCH,,
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),appliedwatertechnologies,PENDING RESEARCH,,
