field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
confidence,medium,NOT_IN_ENRICHED,,,lancevalves2,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,lowrymanufacturingcompany2,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,huntercattlecompany2,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,snoozies,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,medicalz2,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,pattechnology2,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,daiwahealthdevelopment,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,stellalightingincCo1,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,kuumbamadeCo2,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,intellbioCo3,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,namusa,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,bardianivalves,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,liquimedlock,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,caribbeandiagnosticsltdCo1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,enerfusioninc,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,mfmh,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,promotionalproductsfulfillmentdistributionltdCo1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,jobena,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,MPDmedical,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,perlistenaudiollc,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,equipmentlockCo,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,firestationfurniture,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,FLH,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,happydayflower,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,antares,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,ngalatrading,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,biggameusaCo2,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,labelsplusCo1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,anytimebarsuppliesllcCo1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,stwsincCo1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,trunniontable,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,LappStructures,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,paradigmlabs,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,TexStar,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,safetnose,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,lihua,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,nukitchens132,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,americanwholesaledistributors,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,bertelsonprecast,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,j2medicalsupplyinc,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,techtradeglobal,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,spkassociates,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,yoderbilt,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,bindersincCo1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,loretech,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,gitchsportswearCo1,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,bassbrushes,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,sommselection,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,wplastics,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,Surfaceco,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,BioAgEnergy,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,sylvacorp,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,ptegolfCo1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,tritterfeeferCo1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,tfriedl,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,vantagemeasure,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,urbanfrontltd,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,FoamRubberFabricators,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,raybiotech,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,leichtseattle1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,exergamefitness,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,boeckeler,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,timberwolfforest,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,lifetimeteallc,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,redeagleinternational,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,BonOpusSales,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,stanwoodredimix,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,sumakenorthamericaMT,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,precisionsurgicalinc,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,theblastbagCo1,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,solsticeag,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,akzanwholesale,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,pacificergonomics,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,bccrmed,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,back2internationalltd,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,deltakits1,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,headnhome,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,chapmanco,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,voltairesystems,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,podiatrycc,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,expressassembly1,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,CunninghamPianoCo,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,atWork,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,blkcorp,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,apexstone,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,shedyard,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,brownsafe,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,equipmentguys,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,usafleetsolutions,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,novamen,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,fifoil,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,officefurniturecentreglasgow,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,fujimats,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,classicrockfaceblock,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,ascocarbondioxideinc,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,magnummarketing,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,celluma,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,stagepolymers,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,knf,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,tippmannarmscompanyllc,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,lenworth,,,Confidence level tracked in research only
confidence,low,NOT_IN_ENRICHED,,,dmitriyco1,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,thesplashhottubspools,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,ct,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,customturnings,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,genprollc,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,grothouse,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,coolsealgaskets,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,pipefusionservicesinc,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,globalpackage,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,fjsproductionsllc,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,cityfloral,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,atlanticgraphics,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,elecraft7,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,vis2,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,racecardynamicsofarizonainc,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,modcycles,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,leontineserver,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,proav,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,brechtel,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,vmgindustries,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,aw,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,ntgproducts,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,keybusinesssolutions,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,bham,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,weightechusa,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,microdairydesigns,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,americanstonecraft,,,Confidence level tracked in research only
confidence,high,NOT_IN_ENRICHED,,,dewesoft,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,supplyshield,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,skyproduct,,,Confidence level tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,refreshdeal,,,Confidence level tracked in research only
