field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,hawkvalve,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,canadalab,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,coastalwipers,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,bairespackusa2,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,protechequipment,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,papajifoods3,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,cooksdoorsandmouldingsinc,,Retail,
industry_vs_industry_research,Services,Industrial Pressure Washer Sales & Service,Services,Industrial Pressure Washer Sales & Service,callanindustrial,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,hucksterinc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,mnjenterprisellc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,totalfeedsinc,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,opcdistributionllc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Services,PENDING RESEARCH,Services,PENDING RESEARCH,arboragri,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,automatedroomcontrolsinc2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,redstonetechnical,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,lesgerstionsdmanagementlin,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,mobilitycityofworcestermassachusetts,,Retail,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,highpowerproducts,,Manufacturing (MWD),
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,southweststeelfabrication,,Manufacturing (MWD),
industry_vs_industry_research,Other,Petroleum Distribution & Retail Convenience Stores,Other,Petroleum Distribution & Retail Convenience Stores,staplesenterprises4,,Retail,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,norcada3,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,vikingcommunicationsinc2,,Retail,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,mobilitycityofgreatercincinnati,,Retail,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,ajco,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,smindustries3,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,reidwitlinltd,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Safety Equipment,PENDING RESEARCH,Safety Equipment,PENDING RESEARCH,protectconstruction,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Sports & Recreation,PENDING RESEARCH,Sports & Recreation,PENDING RESEARCH,marineinnovations2,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,ceramicainc,,Manufacturing (MWD),
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,hydrospraywashsystemsinc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,evolutiontrailertechnologies,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,apparelstuffrus2,,Retail,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,mobilitycityofcoloradosprings,,Retail,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,lmhdistribution,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,sylcadesigns2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,dsagllc2,,Retail,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,boswellwindows3,,Manufacturing (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,trimports,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,roimetalbuildings,,Retail,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,pacificlink,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,crowncreationsinc,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,boxgangmanufacturing2,,Manufacturing (MWD),
industry_vs_industry_research,Furniture,PENDING RESEARCH,Furniture,PENDING RESEARCH,equustockopcollc,,Manufacturing (MWD),
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,anchorsupply2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,leadingedgesales2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,brinksmfgco,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,hdindustriesinc,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,Ready-to-Drink Craft Cocktails Manufacturing,Food & Beverage,Ready-to-Drink Craft Cocktails Manufacturing,mpactbeverage2,,Manufacturing (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,abbeyhardware,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,cbsolutionslp,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,vortex2,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,galaxy2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,atlanticrestaurantandsupermarketequipment,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,perlite,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,planetarydesign2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,Air & Liquid Filtration Solutions Manufacturing,Industrial,Air & Liquid Filtration Solutions Manufacturing,pfpspokane2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,sixdegreesnorthbeveragegroup,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,brewersicecompanyllc,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,yudoinc,,Manufacturing (MWD),
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,quipementsvegtech,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,periodmouldings2,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,fuelinjectorclinic2,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,aandmdiscountfurniture4,,Retail,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,mustangnorth,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Consumer Goods,Interior Architectural Signage & Wayfinding Systems,Consumer Goods,Interior Architectural Signage & Wayfinding Systems,pma13,,Manufacturing (MWD),
industry_vs_industry_research,Retail,PENDING RESEARCH,Retail,PENDING RESEARCH,energycurve,,Manufacturing (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,ebamethod,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,flooringrva,,Retail,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,halosilinternationalnxtllc,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,area51sportsltd,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,championproducts2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,atlanticindustrialcorp,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,nationalfiltersupply,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,jemmcollc,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,goldnerdockconstruction,,Manufacturing (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,limbbusterllc,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,pghorticulturelimited,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,wearingwilliamsltd2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,tandssalesinc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,commfitness3,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,transmetroninc3,,Retail,
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,whiteherrinmetals,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,hongkongmarket,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,luxuryair,,Retail,
industry_vs_industry_research,Safety Equipment,PENDING RESEARCH,Safety Equipment,PENDING RESEARCH,dalmatianfireequipment,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,jdshouseoftrophies,,Retail,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,autorescuetools,,Retail,
industry_vs_industry_research,Food & Beverage,Custom Glass Decorating & Candle Fulfillment,Food & Beverage,Custom Glass Decorating & Candle Fulfillment,jafedecorating,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,acheerfulgiver,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,informedag3,,Retail,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,americanlithiumenergy2,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,baconmail,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,prionesource,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,Sewer & Pipe Cleaning Equipment - Water Jetting Technology,Industrial,Sewer & Pipe Cleaning Equipment - Water Jetting Technology,enzusainc,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,buddyventuresinternationalltd2,,Retail,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,americanbackcountry,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,fencetrac2,,Manufacturing (MWD),
industry_vs_industry_research,Industrial,"Forklift Sales, Service & Rentals",Industrial,"Forklift Sales, Service & Rentals",accurateforklift3,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,cappadociarugsllc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,muleresophonicguitars,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,wktrincdbafloridadocks,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,halderinc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,flowmeasurementservices,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,ambessenterprisesinc3,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,spatialgenomics3,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,qualityflooring,,Retail,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,southwestenvirotxpartnersllc,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,hattrickdistributioninc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,kinetictoolsinc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,steerintrailersales,,Retail,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,vipsupplyco,,Retail,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,cggschmidt2,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,topsecretcustoms,,Retail,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,getbold,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,smokinggoose2,,Manufacturing (MWD),
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,saveonlaser,,Retail,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,aplpg3,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,cumsausa,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,Custom Wine Cellar Design & Manufacturing,Food & Beverage,Custom Wine Cellar Design & Manufacturing,vintagemakesllc,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,kearfabrication,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,tripdrip,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,elysianlabsllc3,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,vcssalesanddistribution,,Manufacturing (MWD),
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,siquesttechnologysdnbhd,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,foodsalive,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,adkfragrancefarm,,Manufacturing (MWD),
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,iceworksbathco,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,welshhottubs2,,Retail,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,blueridgescreenproducts,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,Kitchen & Bath Design Center - Residential Remodeling,Construction & Building,Kitchen & Bath Design Center - Residential Remodeling,delmarvadesigncenter,,Retail,
industry_vs_industry_research,Electrical,PENDING RESEARCH,Electrical,PENDING RESEARCH,lumienlighting,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,millibar,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,lafittesseafood,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,sterlinghardwareltd,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,sawsolutionsinc,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,actionlighting,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,Novelty Drinking Straws Manufacturing,Consumer Goods,Novelty Drinking Straws Manufacturing,endlessfunllc,,Retail,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,fibonaccillc,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,victorcastilloincdbatortilleriatemecula,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,surfaceteccorp3,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,rhinoskintoughusainc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,traxandmore,,Retail,
industry_vs_industry_research,Retail Fixtures & Display,Point of Sale Displays & Shelf Edge Systems - South Africa,Retail Fixtures & Display,Point of Sale Displays & Shelf Edge Systems - South Africa,holdit,,Manufacturing (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,permarkbadges2,,Manufacturing (MWD),
industry_vs_industry_research,Furniture,Specialty Foam Mattress Manufacturing - USA Made,Furniture,Specialty Foam Mattress Manufacturing - USA Made,northamericamattresscorp,,Manufacturing (MWD),
industry_vs_industry_research,Automotive,Industrial Tire Sealant Manufacturing,Automotive,Industrial Tire Sealant Manufacturing,multiseal2,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,netzerousa2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,unicellsupply2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,dolphinheatexchangerusa,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,procurementequipment,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,nationalkitchensbathsandmore1,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,Tile & Building Materials Retail,Construction & Building,Tile & Building Materials Retail,bodegatile,,Retail,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,repssinc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,mobilitycityofomaha,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,thewristbandcompany,,Retail,
industry_vs_industry_research,Other,Luxury Upholstery & Interior Decoration - French Craftsmanship,Other,Luxury Upholstery & Interior Decoration - French Craftsmanship,jouffreinc2,,Manufacturing (MWD),
industry_vs_industry_research,Healthcare & Medical,Botanical Products & Dietary Supplements Manufacturing,Healthcare & Medical,Botanical Products & Dietary Supplements Manufacturing,botanaway,,Retail,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,sierraloghomes,,Manufacturing (MWD),
industry_vs_industry_research,Other,Residential & Commercial Energy Storage Systems,Other,Residential & Commercial Energy Storage Systems,paladinpower2,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,hccigarsdaytonallc2,,Retail,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,johnmarksre2,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,kingoillubricantsllc,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,theattachmentcompanyllc,,Retail,
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,privatelabelsupport,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,bignotemusic,,Retail,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,kandbfloorcoveringllc,,Retail,
industry_vs_industry_research,Healthcare & Medical,Healthcare Privacy Curtains & ICRA Barriers Manufacturing,Healthcare & Medical,Healthcare Privacy Curtains & ICRA Barriers Manufacturing,imperialprivacysystemsllc,,Manufacturing (MWD),
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,roadrunner2,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,Medical Device Contract Manufacturing - Catheters,Food & Beverage,Medical Device Contract Manufacturing - Catheters,cathxmedicalinc2,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,georgiastage,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,doozlandllc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,maxinesniderinc,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,Specialty Coffee Roasting - Small-Batch Air Roasted,Food & Beverage,Specialty Coffee Roasting - Small-Batch Air Roasted,camachocoffee,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,impulseradarusainc,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,Botanical Products - Kratom Manufacturing & Retail,Food & Beverage,Botanical Products - Kratom Manufacturing & Retail,profwhytekratom,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,hsabearings,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Security Equipment,PENDING RESEARCH,Security Equipment,PENDING RESEARCH,durabikelocker,,Manufacturing (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,heritagesheds,,Manufacturing (MWD),
industry_vs_industry_research,Other,Engineering Solutions & Products - Water & Renewable Energy,Other,Engineering Solutions & Products - Water & Renewable Energy,hydeparkpartners,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Healthcare & Medical,Veterinary Surgical & Critical Care Supplies Manufacturing,Healthcare & Medical,Veterinary Surgical & Critical Care Supplies Manufacturing,animalhospitalsupplyinc2,,Retail,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,colorantic,,Manufacturing (MWD),
industry_vs_industry_research,Healthcare & Medical,Mobility Equipment & Accessibility Solutions,Healthcare & Medical,Mobility Equipment & Accessibility Solutions,access2mobilityinc,,Retail,
industry_vs_industry_research,Healthcare & Medical,Vertically Integrated Cannabis Cultivation & Dispensary,Healthcare & Medical,Vertically Integrated Cannabis Cultivation & Dispensary,goodchemistry,,Retail,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,perine2,,Manufacturing (MWD),
industry_vs_industry_research,Healthcare & Medical,Spa & Wellness Self-Heating/Cooling Products,Healthcare & Medical,Spa & Wellness Self-Heating/Cooling Products,inspiredsciencesllc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,cashionfishingrods2,,Manufacturing (MWD),
industry_vs_industry_research,Electrical,Kratom Supplements & Nutraceuticals,Electrical,Kratom Supplements & Nutraceuticals,lampnutra2,,Manufacturing (MWD),
industry_vs_industry_research,Technology,Industrial Fiber Optic Equipment Manufacturing,Technology,Industrial Fiber Optic Equipment Manufacturing,rlhindustriesinc2,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,prestigeislandexports,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Retail,PENDING RESEARCH,Retail,PENDING RESEARCH,lancoacquisitionllc,,Manufacturing (MWD),
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,wholelogreclaimed3,,Manufacturing (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,ameritechfacilitysupplyllc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,Flooring Distribution,Construction & Building,Flooring Distribution,cpffloorsllc,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,jpmdistributors,,Wholesale and distribution services (MWD),
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,vtechnicaltextiles,,Manufacturing (MWD),
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,trioniccorp2,,Manufacturing (MWD),
industry_vs_industry_research,Furniture,PENDING RESEARCH,Furniture,PENDING RESEARCH,furnitureprocorp,,Wholesale and distribution services (MWD),
