field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
total_events,1498,NOT_IN_ENRICHED,,,silverlinejudaica,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,silverlinejudaica,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,silverlinejudaica,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,bandtcommunicationsinc3,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,bandtcommunicationsinc3,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,bandtcommunicationsinc3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,bandtcommunicationsinc3,,,
qbo_industry_vs_sector,RetailSummary,,RetailSummary,,bandtcommunicationsinc3,,,
total_events,199,NOT_IN_ENRICHED,,,bandtcommunicationsinc3,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,bandtcommunicationsinc3,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),larryssausage,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,larryssausage,,Manufacturing (MWD),
sub_industry,Meat Processing,NOT_IN_ENRICHED,,,larryssausage,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,larryssausage,,,
qbo_industry_vs_sector,Manufacturing,,Manufacturing,,larryssausage,,,
total_events,25,NOT_IN_ENRICHED,,,larryssausage,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,larryssausage,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,larryssausage,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,americansupplycompanyinc,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,americansupplycompanyinc,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,americansupplycompanyinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,americansupplycompanyinc,,,
total_events,949,NOT_IN_ENRICHED,,,americansupplycompanyinc,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,americansupplycompanyinc,,,Classification source tracked in research only
industry_vs_vertical,Furniture,Retail,Furniture,Retail,big,PENDING RESEARCH,,
industry_vs_industry_research,Furniture,PENDING RESEARCH,Furniture,PENDING RESEARCH,big,,Retail,
sub_industry,Furniture,NOT_IN_ENRICHED,,,big,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,big,,,
qbo_industry_vs_sector,Furniture stores,Furniture Stores,Furniture stores,Furniture Stores,big,,,
total_events,14,NOT_IN_ENRICHED,,,big,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,big,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,big,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),helenarosejewelry,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,helenarosejewelry,,Wholesale and distribution services (MWD),
sub_industry,Jewelry,NOT_IN_ENRICHED,,,helenarosejewelry,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,helenarosejewelry,,,
qbo_industry_vs_sector,"Jewelry, watch, precious stone, and precious metal merchant wholesalers",,"Jewelry, watch, precious stone, and precious metal merchant wholesalers",,helenarosejewelry,,,
total_events,422,NOT_IN_ENRICHED,,,helenarosejewelry,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,helenarosejewelry,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,helenarosejewelry,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),readyvista,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,readyvista,,Wholesale and distribution services (MWD),
sub_industry,Restaurant Supply,NOT_IN_ENRICHED,,,readyvista,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,readyvista,,,
total_events,174,NOT_IN_ENRICHED,,,readyvista,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,readyvista,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,readyvista,,,Confidence level tracked in research only
industry_vs_vertical,Services,Manufacturing (MWD),Services,Manufacturing (MWD),plasmaprocessgroup4,PENDING RESEARCH,,
industry_vs_industry_research,Services,PENDING RESEARCH,Services,PENDING RESEARCH,plasmaprocessgroup4,,Manufacturing (MWD),
sub_industry,Professional Services,NOT_IN_ENRICHED,,,plasmaprocessgroup4,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,plasmaprocessgroup4,,,
qbo_industry_vs_sector,manufacturing,,manufacturing,,plasmaprocessgroup4,,,
total_events,57,NOT_IN_ENRICHED,,,plasmaprocessgroup4,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,plasmaprocessgroup4,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,plasmaprocessgroup4,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,uselitegear,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,uselitegear,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,uselitegear,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,uselitegear,,,
total_events,473,NOT_IN_ENRICHED,,,uselitegear,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,uselitegear,,,Classification source tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),dtsdirect,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,dtsdirect,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,dtsdirect,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,dtsdirect,,,
qbo_industry_vs_sector,Other construction material merchant wholesalers,,Other construction material merchant wholesalers,,dtsdirect,,,
total_events,834,NOT_IN_ENRICHED,,,dtsdirect,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,dtsdirect,,,Classification source tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),candhaggregatesllc,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,candhaggregatesllc,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,candhaggregatesllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,candhaggregatesllc,,,
total_events,203,NOT_IN_ENRICHED,,,candhaggregatesllc,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,candhaggregatesllc,,,Classification source tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,africanchoicemarketltd,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,africanchoicemarketltd,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,africanchoicemarketltd,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,africanchoicemarketltd,,,
total_events,264,NOT_IN_ENRICHED,,,africanchoicemarketltd,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,africanchoicemarketltd,,,Classification source tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),ultimax,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,ultimax,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,ultimax,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,ultimax,,,
qbo_industry_vs_sector,Printing,,Printing,,ultimax,,,
total_events,211,NOT_IN_ENRICHED,,,ultimax,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,ultimax,,,Classification source tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),emeryallen2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,emeryallen2,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,emeryallen2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,emeryallen2,,,
total_events,12,NOT_IN_ENRICHED,,,emeryallen2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,emeryallen2,,,Classification source tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,rakit3,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,rakit3,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,rakit3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,rakit3,,,
qbo_industry_vs_sector,"Trades work (e.g. Plumber, Carpenter, Electrician)",,"Trades work (e.g. Plumber, Carpenter, Electrician)",,rakit3,,,
total_events,117,NOT_IN_ENRICHED,,,rakit3,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,rakit3,,,Classification source tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),brandxmetalsinc2,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,brandxmetalsinc2,,Wholesale and distribution services (MWD),
sub_industry,Promotional Products,NOT_IN_ENRICHED,,,brandxmetalsinc2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,brandxmetalsinc2,,,
qbo_industry_vs_sector,manufacturing,,manufacturing,,brandxmetalsinc2,,,
total_events,48,NOT_IN_ENRICHED,,,brandxmetalsinc2,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,brandxmetalsinc2,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,brandxmetalsinc2,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,sacredstudiosinc,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,sacredstudiosinc,,Retail,
sub_industry,Coffee,NOT_IN_ENRICHED,,,sacredstudiosinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,sacredstudiosinc,,,
qbo_industry_vs_sector,Marketing consulting services,,Marketing consulting services,,sacredstudiosinc,,,
total_events,650,NOT_IN_ENRICHED,,,sacredstudiosinc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,sacredstudiosinc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,sacredstudiosinc,,,Confidence level tracked in research only
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),tangiblecreative2,PENDING RESEARCH,,
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,tangiblecreative2,,Manufacturing (MWD),
sub_industry,3D Printing Services,NOT_IN_ENRICHED,,,tangiblecreative2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,tangiblecreative2,,,
total_events,213,NOT_IN_ENRICHED,,,tangiblecreative2,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,tangiblecreative2,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,tangiblecreative2,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Retail,Consumer Goods,Retail,bioskinaestheticsinc,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,bioskinaestheticsinc,,Retail,
sub_industry,Beauty/Personal Care,NOT_IN_ENRICHED,,,bioskinaestheticsinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,bioskinaestheticsinc,,,
total_events,16477,NOT_IN_ENRICHED,,,bioskinaestheticsinc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,bioskinaestheticsinc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,bioskinaestheticsinc,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),crimsonimaging,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,crimsonimaging,,Wholesale and distribution services (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,crimsonimaging,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,crimsonimaging,,,
qbo_industry_vs_sector,Office supplies and stationery stores,,Office supplies and stationery stores,,crimsonimaging,,,
total_events,39,NOT_IN_ENRICHED,,,crimsonimaging,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,crimsonimaging,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,crimsonimaging,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,sheffieldsupplyandequipmentoftexasllc,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,sheffieldsupplyandequipmentoftexasllc,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,sheffieldsupplyandequipmentoftexasllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,sheffieldsupplyandequipmentoftexasllc,,,
total_events,18,NOT_IN_ENRICHED,,,sheffieldsupplyandequipmentoftexasllc,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,sheffieldsupplyandequipmentoftexasllc,,,Classification source tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,sheffieldsupplyandequipment,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,sheffieldsupplyandequipment,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,sheffieldsupplyandequipment,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,sheffieldsupplyandequipment,,,
total_events,20,NOT_IN_ENRICHED,,,sheffieldsupplyandequipment,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,sheffieldsupplyandequipment,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Retail,Food & Beverage,Retail,solshinehair,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,solshinehair,,Retail,
sub_industry,Spirits,NOT_IN_ENRICHED,,,solshinehair,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,solshinehair,,,
qbo_industry_vs_sector,"Cosmetics, beauty supplies, and perfume stores",,"Cosmetics, beauty supplies, and perfume stores",,solshinehair,,,
total_events,81,NOT_IN_ENRICHED,,,solshinehair,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,solshinehair,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,solshinehair,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),icandyenergydrink,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,icandyenergydrink,,Wholesale and distribution services (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,icandyenergydrink,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,icandyenergydrink,,,
qbo_industry_vs_sector,Beverage,,Beverage,,icandyenergydrink,,,
total_events,2206,NOT_IN_ENRICHED,,,icandyenergydrink,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,icandyenergydrink,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,icandyenergydrink,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),customindustrial2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,customindustrial2,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,customindustrial2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,customindustrial2,,,
qbo_industry_vs_sector,Other industrial machinery manufacturing,,Other industrial machinery manufacturing,,customindustrial2,,,
total_events,177,NOT_IN_ENRICHED,,,customindustrial2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,customindustrial2,,,Classification source tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),upstateanodizellc,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,upstateanodizellc,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,upstateanodizellc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,upstateanodizellc,,,
total_events,31,NOT_IN_ENRICHED,,,upstateanodizellc,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,upstateanodizellc,,,Classification source tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),fosterus,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,fosterus,,Wholesale and distribution services (MWD),
sub_industry,Kitchen Appliances,NOT_IN_ENRICHED,,,fosterus,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,fosterus,,,
qbo_industry_vs_sector,"Household appliances, electric housewares, and con",,"Household appliances, electric housewares, and con",,fosterus,,,
total_events,13773,NOT_IN_ENRICHED,,,fosterus,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,fosterus,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,fosterus,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),drinkade,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,drinkade,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,drinkade,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,drinkade,,,
qbo_industry_vs_sector,beverage,,beverage,,drinkade,,,
total_events,102,NOT_IN_ENRICHED,,,drinkade,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,drinkade,,,Classification source tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),topoffice,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,topoffice,,Wholesale and distribution services (MWD),
sub_industry,Jewelry,NOT_IN_ENRICHED,,,topoffice,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,topoffice,,,
total_events,1573,NOT_IN_ENRICHED,,,topoffice,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,topoffice,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,topoffice,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),perryco,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,perryco,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,perryco,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,perryco,,,
total_events,285,NOT_IN_ENRICHED,,,perryco,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,perryco,,,Classification source tracked in research only
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,uniquewoodfloor,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,uniquewoodfloor,,Retail,
sub_industry,Flooring,NOT_IN_ENRICHED,,,uniquewoodfloor,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,uniquewoodfloor,,,
qbo_industry_vs_sector,Floor covering stores,,Floor covering stores,,uniquewoodfloor,,,
total_events,1627,NOT_IN_ENRICHED,,,uniquewoodfloor,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,uniquewoodfloor,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,uniquewoodfloor,,,Confidence level tracked in research only
industry_vs_vertical,Services,Manufacturing (MWD),Services,Manufacturing (MWD),thomashayesstudio3,PENDING RESEARCH,,
industry_vs_industry_research,Services,PENDING RESEARCH,Services,PENDING RESEARCH,thomashayesstudio3,,Manufacturing (MWD),
sub_industry,Professional Services,NOT_IN_ENRICHED,,,thomashayesstudio3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,thomashayesstudio3,,,
total_events,2240,NOT_IN_ENRICHED,,,thomashayesstudio3,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,thomashayesstudio3,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,thomashayesstudio3,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),amtonllcbabyclubchic,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,amtonllcbabyclubchic,,Wholesale and distribution services (MWD),
sub_industry,Baby Products,NOT_IN_ENRICHED,,,amtonllcbabyclubchic,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,amtonllcbabyclubchic,,,
total_events,1842,NOT_IN_ENRICHED,,,amtonllcbabyclubchic,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,amtonllcbabyclubchic,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,amtonllcbabyclubchic,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),precisiondoors3,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,precisiondoors3,,Manufacturing (MWD),
sub_industry,Doors & Windows,NOT_IN_ENRICHED,,,precisiondoors3,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,precisiondoors3,,,
total_events,1235,NOT_IN_ENRICHED,,,precisiondoors3,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,precisiondoors3,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,precisiondoors3,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),todaytomorrowapparel,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,todaytomorrowapparel,,Wholesale and distribution services (MWD),
sub_industry,Apparel,NOT_IN_ENRICHED,,,todaytomorrowapparel,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,todaytomorrowapparel,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,todaytomorrowapparel,,,
total_events,192,NOT_IN_ENRICHED,,,todaytomorrowapparel,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,todaytomorrowapparel,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,todaytomorrowapparel,,,Confidence level tracked in research only
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),bl2systemsllc,PENDING RESEARCH,,
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,bl2systemsllc,,Manufacturing (MWD),
sub_industry,Software/Technology,NOT_IN_ENRICHED,,,bl2systemsllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,bl2systemsllc,,,
qbo_industry_vs_sector,GeneralServicebasedBusiness,,GeneralServicebasedBusiness,,bl2systemsllc,,,
total_events,157,NOT_IN_ENRICHED,,,bl2systemsllc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,bl2systemsllc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,bl2systemsllc,,,Confidence level tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,midwestbuildingsupply,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,midwestbuildingsupply,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,midwestbuildingsupply,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,midwestbuildingsupply,,,
total_events,8,NOT_IN_ENRICHED,,,midwestbuildingsupply,,,Event count tracked in research only
