field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
total_events,92,NOT_IN_ENRICHED,,,aplpg3,,,Event count tracked in research only
total_events,1055,NOT_IN_ENRICHED,,,cumsausa,,,Event count tracked in research only
total_events,2373,NOT_IN_ENRICHED,,,vintagemakesllc,,,Event count tracked in research only
total_events,2328,NOT_IN_ENRICHED,,,kearfabrication,,,Event count tracked in research only
total_events,14027,NOT_IN_ENRICHED,,,tripdrip,,,Event count tracked in research only
total_events,108,NOT_IN_ENRICHED,,,elysianlabsllc3,,,Event count tracked in research only
total_events,336,NOT_IN_ENRICHED,,,vcssalesanddistribution,,,Event count tracked in research only
total_events,165,NOT_IN_ENRICHED,,,siquesttechnologysdnbhd,,,Event count tracked in research only
total_events,3854,NOT_IN_ENRICHED,,,foodsalive,,,Event count tracked in research only
total_events,70,NOT_IN_ENRICHED,,,adkfragrancefarm,,,Event count tracked in research only
total_events,1091,NOT_IN_ENRICHED,,,iceworksbathco,,,Event count tracked in research only
total_events,32,NOT_IN_ENRICHED,,,welshhottubs2,,,Event count tracked in research only
total_events,7600,NOT_IN_ENRICHED,,,blueridgescreenproducts,,,Event count tracked in research only
total_events,7824,NOT_IN_ENRICHED,,,delmarvadesigncenter,,,Event count tracked in research only
total_events,136,NOT_IN_ENRICHED,,,lumienlighting,,,Event count tracked in research only
total_events,120,NOT_IN_ENRICHED,,,millibar,,,Event count tracked in research only
total_events,7642,NOT_IN_ENRICHED,,,lafittesseafood,,,Event count tracked in research only
total_events,3327,NOT_IN_ENRICHED,,,sterlinghardwareltd,,,Event count tracked in research only
total_events,16,NOT_IN_ENRICHED,,,sawsolutionsinc,,,Event count tracked in research only
total_events,2301,NOT_IN_ENRICHED,,,actionlighting,,,Event count tracked in research only
total_events,1635,NOT_IN_ENRICHED,,,endlessfunllc,,,Event count tracked in research only
total_events,1734,NOT_IN_ENRICHED,,,fibonaccillc,,,Event count tracked in research only
total_events,3865,NOT_IN_ENRICHED,,,victorcastilloincdbatortilleriatemecula,,,Event count tracked in research only
total_events,676,NOT_IN_ENRICHED,,,surfaceteccorp3,,,Event count tracked in research only
total_events,2846,NOT_IN_ENRICHED,,,rhinoskintoughusainc,,,Event count tracked in research only
total_events,19,NOT_IN_ENRICHED,,,traxandmore,,,Event count tracked in research only
total_events,57216,NOT_IN_ENRICHED,,,holdit,,,Event count tracked in research only
total_events,5241,NOT_IN_ENRICHED,,,permarkbadges2,,,Event count tracked in research only
total_events,2143,NOT_IN_ENRICHED,,,northamericamattresscorp,,,Event count tracked in research only
total_events,30177,NOT_IN_ENRICHED,,,multiseal2,,,Event count tracked in research only
total_events,534,NOT_IN_ENRICHED,,,netzerousa2,,,Event count tracked in research only
total_events,2672,NOT_IN_ENRICHED,,,unicellsupply2,,,Event count tracked in research only
total_events,2374,NOT_IN_ENRICHED,,,dolphinheatexchangerusa,,,Event count tracked in research only
total_events,32314,NOT_IN_ENRICHED,,,procurementequipment,,,Event count tracked in research only
total_events,172,NOT_IN_ENRICHED,,,nationalkitchensbathsandmore1,,,Event count tracked in research only
total_events,18713,NOT_IN_ENRICHED,,,bodegatile,,,Event count tracked in research only
total_events,1819,NOT_IN_ENRICHED,,,repssinc,,,Event count tracked in research only
total_events,1006,NOT_IN_ENRICHED,,,mobilitycityofomaha,,,Event count tracked in research only
total_events,821,NOT_IN_ENRICHED,,,thewristbandcompany,,,Event count tracked in research only
total_events,756,NOT_IN_ENRICHED,,,jouffreinc2,,,Event count tracked in research only
total_events,51439,NOT_IN_ENRICHED,,,botanaway,,,Event count tracked in research only
total_events,846,NOT_IN_ENRICHED,,,sierraloghomes,,,Event count tracked in research only
total_events,311,NOT_IN_ENRICHED,,,paladinpower2,,,Event count tracked in research only
total_events,774,NOT_IN_ENRICHED,,,hccigarsdaytonallc2,,,Event count tracked in research only
total_events,18,NOT_IN_ENRICHED,,,johnmarksre2,,,Event count tracked in research only
total_events,2916,NOT_IN_ENRICHED,,,kingoillubricantsllc,,,Event count tracked in research only
total_events,68,NOT_IN_ENRICHED,,,theattachmentcompanyllc,,,Event count tracked in research only
total_events,5579,NOT_IN_ENRICHED,,,privatelabelsupport,,,Event count tracked in research only
total_events,5511,NOT_IN_ENRICHED,,,bignotemusic,,,Event count tracked in research only
total_events,2561,NOT_IN_ENRICHED,,,kandbfloorcoveringllc,,,Event count tracked in research only
total_events,17966,NOT_IN_ENRICHED,,,imperialprivacysystemsllc,,,Event count tracked in research only
total_events,21284,NOT_IN_ENRICHED,,,roadrunner2,,,Event count tracked in research only
total_events,54,NOT_IN_ENRICHED,,,cathxmedicalinc2,,,Event count tracked in research only
total_events,3831,NOT_IN_ENRICHED,,,georgiastage,,,Event count tracked in research only
total_events,449,NOT_IN_ENRICHED,,,doozlandllc,,,Event count tracked in research only
total_events,73,NOT_IN_ENRICHED,,,maxinesniderinc,,,Event count tracked in research only
total_events,2906,NOT_IN_ENRICHED,,,camachocoffee,,,Event count tracked in research only
total_events,192,NOT_IN_ENRICHED,,,impulseradarusainc,,,Event count tracked in research only
total_events,6423,NOT_IN_ENRICHED,,,profwhytekratom,,,Event count tracked in research only
total_events,5136,NOT_IN_ENRICHED,,,hsabearings,,,Event count tracked in research only
total_events,87,NOT_IN_ENRICHED,,,durabikelocker,,,Event count tracked in research only
total_events,607,NOT_IN_ENRICHED,,,heritagesheds,,,Event count tracked in research only
total_events,220,NOT_IN_ENRICHED,,,hydeparkpartners,,,Event count tracked in research only
total_events,1271,NOT_IN_ENRICHED,,,animalhospitalsupplyinc2,,,Event count tracked in research only
total_events,1934,NOT_IN_ENRICHED,,,colorantic,,,Event count tracked in research only
total_events,6059,NOT_IN_ENRICHED,,,access2mobilityinc,,,Event count tracked in research only
total_events,219,NOT_IN_ENRICHED,,,goodchemistry,,,Event count tracked in research only
total_events,15988,NOT_IN_ENRICHED,,,perine2,,,Event count tracked in research only
total_events,8306,NOT_IN_ENRICHED,,,inspiredsciencesllc,,,Event count tracked in research only
total_events,1006,NOT_IN_ENRICHED,,,cashionfishingrods2,,,Event count tracked in research only
total_events,18666,NOT_IN_ENRICHED,,,lampnutra2,,,Event count tracked in research only
total_events,23692,NOT_IN_ENRICHED,,,rlhindustriesinc2,,,Event count tracked in research only
total_events,550,NOT_IN_ENRICHED,,,prestigeislandexports,,,Event count tracked in research only
total_events,1876,NOT_IN_ENRICHED,,,lancoacquisitionllc,,,Event count tracked in research only
total_events,421,NOT_IN_ENRICHED,,,wholelogreclaimed3,,,Event count tracked in research only
total_events,2166,NOT_IN_ENRICHED,,,ameritechfacilitysupplyllc,,,Event count tracked in research only
total_events,41324,NOT_IN_ENRICHED,,,cpffloorsllc,,,Event count tracked in research only
total_events,82,NOT_IN_ENRICHED,,,jpmdistributors,,,Event count tracked in research only
total_events,221,NOT_IN_ENRICHED,,,vtechnicaltextiles,,,Event count tracked in research only
total_events,4213,NOT_IN_ENRICHED,,,trioniccorp2,,,Event count tracked in research only
total_events,1494,NOT_IN_ENRICHED,,,furnitureprocorp,,,Event count tracked in research only
total_events,58,NOT_IN_ENRICHED,,,centricityvisioninc3,,,Event count tracked in research only
total_events,342,NOT_IN_ENRICHED,,,universalpowerconversion,,,Event count tracked in research only
total_events,27,NOT_IN_ENRICHED,,,firstmedicalinternationalcorp2,,,Event count tracked in research only
total_events,1195,NOT_IN_ENRICHED,,,ThePianoPlaceMichigan,,,Event count tracked in research only
total_events,3044,NOT_IN_ENRICHED,,,Wilco,,,Event count tracked in research only
total_events,3292,NOT_IN_ENRICHED,,,metkonusainc,,,Event count tracked in research only
total_events,2663,NOT_IN_ENRICHED,,,healthcarestoragesolutionscorporation,,,Event count tracked in research only
total_events,1710,NOT_IN_ENRICHED,,,alliedmachinerysalesllc,,,Event count tracked in research only
total_events,133,NOT_IN_ENRICHED,,,appliedwatertechnologies,,,Event count tracked in research only
total_events,1203,NOT_IN_ENRICHED,,,lancevalves2,,,Event count tracked in research only
total_events,1125,NOT_IN_ENRICHED,,,lowrymanufacturingcompany2,,,Event count tracked in research only
total_events,17,NOT_IN_ENRICHED,,,huntercattlecompany2,,,Event count tracked in research only
total_events,6413,NOT_IN_ENRICHED,,,snoozies,,,Event count tracked in research only
total_events,4828,NOT_IN_ENRICHED,,,medicalz2,,,Event count tracked in research only
total_events,1838,NOT_IN_ENRICHED,,,pattechnology2,,,Event count tracked in research only
total_events,9,NOT_IN_ENRICHED,,,officefirstsolutions,,,Event count tracked in research only
total_events,42,NOT_IN_ENRICHED,,,iconusa,,,Event count tracked in research only
total_events,509,NOT_IN_ENRICHED,,,dcooperworksllc,,,Event count tracked in research only
total_events,1621,NOT_IN_ENRICHED,,,daiwahealthdevelopment,,,Event count tracked in research only
total_events,991,NOT_IN_ENRICHED,,,aswnorth,,,Event count tracked in research only
total_events,97,NOT_IN_ENRICHED,,,penusa,,,Event count tracked in research only
total_events,130,NOT_IN_ENRICHED,,,ReuningMcKim,,,Event count tracked in research only
total_events,81,NOT_IN_ENRICHED,,,WonkyConfections,,,Event count tracked in research only
total_events,3679,NOT_IN_ENRICHED,,,stellalightingincCo1,,,Event count tracked in research only
total_events,12598,NOT_IN_ENRICHED,,,kuumbamadeCo2,,,Event count tracked in research only
total_events,391,NOT_IN_ENRICHED,,,aosolutions,,,Event count tracked in research only
total_events,1422,NOT_IN_ENRICHED,,,intellbioCo3,,,Event count tracked in research only
total_events,3859,NOT_IN_ENRICHED,,,namusa,,,Event count tracked in research only
total_events,535,NOT_IN_ENRICHED,,,bardianivalves,,,Event count tracked in research only
total_events,1982,NOT_IN_ENRICHED,,,liquimedlock,,,Event count tracked in research only
total_events,5362,NOT_IN_ENRICHED,,,caribbeandiagnosticsltdCo1,,,Event count tracked in research only
total_events,270,NOT_IN_ENRICHED,,,enerfusioninc,,,Event count tracked in research only
total_events,8540,NOT_IN_ENRICHED,,,mfmh,,,Event count tracked in research only
total_events,2196,NOT_IN_ENRICHED,,,promotionalproductsfulfillmentdistributionltdCo1,,,Event count tracked in research only
total_events,179,NOT_IN_ENRICHED,,,Legitshipcbd06,,,Event count tracked in research only
total_events,5171,NOT_IN_ENRICHED,,,jobena,,,Event count tracked in research only
total_events,174,NOT_IN_ENRICHED,,,burly,,,Event count tracked in research only
total_events,5230,NOT_IN_ENRICHED,,,MPDmedical,,,Event count tracked in research only
total_events,608,NOT_IN_ENRICHED,,,MYOSCORP,,,Event count tracked in research only
total_events,307,NOT_IN_ENRICHED,,,perlistenaudiollc,,,Event count tracked in research only
total_events,10745,NOT_IN_ENRICHED,,,equipmentlockCo,,,Event count tracked in research only
total_events,28452,NOT_IN_ENRICHED,,,firestationfurniture,,,Event count tracked in research only
total_events,39,NOT_IN_ENRICHED,,,DMM21,,,Event count tracked in research only
total_events,7815,NOT_IN_ENRICHED,,,FLH,,,Event count tracked in research only
total_events,8590,NOT_IN_ENRICHED,,,happydayflower,,,Event count tracked in research only
total_events,196,NOT_IN_ENRICHED,,,DMS2021,,,Event count tracked in research only
total_events,88,NOT_IN_ENRICHED,,,premierCo1,,,Event count tracked in research only
total_events,668,NOT_IN_ENRICHED,,,knexMethod,,,Event count tracked in research only
total_events,369,NOT_IN_ENRICHED,,,antares,,,Event count tracked in research only
total_events,1035,NOT_IN_ENRICHED,,,coolbluedistribution,,,Event count tracked in research only
total_events,2617,NOT_IN_ENRICHED,,,ngalatrading,,,Event count tracked in research only
total_events,9767,NOT_IN_ENRICHED,,,biggameusaCo2,,,Event count tracked in research only
total_events,3031,NOT_IN_ENRICHED,,,labelsplusCo1,,,Event count tracked in research only
total_events,3469,NOT_IN_ENRICHED,,,anytimebarsuppliesllcCo1,,,Event count tracked in research only
total_events,24,NOT_IN_ENRICHED,,,haygor,,,Event count tracked in research only
total_events,581,NOT_IN_ENRICHED,,,CryturUSA,,,Event count tracked in research only
total_events,1890,NOT_IN_ENRICHED,,,stwsincCo1,,,Event count tracked in research only
total_events,965,NOT_IN_ENRICHED,,,trunniontable,,,Event count tracked in research only
total_events,13962,NOT_IN_ENRICHED,,,LappStructures,,,Event count tracked in research only
total_events,296,NOT_IN_ENRICHED,,,sonoranprocess,,,Event count tracked in research only
total_events,2709,NOT_IN_ENRICHED,,,paradigmlabs,,,Event count tracked in research only
total_events,2145,NOT_IN_ENRICHED,,,TexStar,,,Event count tracked in research only
total_events,218,NOT_IN_ENRICHED,,,safetnose,,,Event count tracked in research only
total_events,98,NOT_IN_ENRICHED,,,lihua,,,Event count tracked in research only
total_events,4616,NOT_IN_ENRICHED,,,nukitchens132,,,Event count tracked in research only
total_events,75,NOT_IN_ENRICHED,,,americanwholesaledistributors,,,Event count tracked in research only
total_events,1756,NOT_IN_ENRICHED,,,bertelsonprecast,,,Event count tracked in research only
total_events,170,NOT_IN_ENRICHED,,,j2medicalsupplyinc,,,Event count tracked in research only
total_events,883,NOT_IN_ENRICHED,,,techtradeglobal,,,Event count tracked in research only
total_events,10184,NOT_IN_ENRICHED,,,spkassociates,,,Event count tracked in research only
total_events,25905,NOT_IN_ENRICHED,,,yoderbilt,,,Event count tracked in research only
total_events,20860,NOT_IN_ENRICHED,,,bindersincCo1,,,Event count tracked in research only
total_events,48,NOT_IN_ENRICHED,,,artemisbiosolutions,,,Event count tracked in research only
total_events,1046,NOT_IN_ENRICHED,,,loretech,,,Event count tracked in research only
total_events,7200,NOT_IN_ENRICHED,,,gitchsportswearCo1,,,Event count tracked in research only
total_events,82,NOT_IN_ENRICHED,,,europenaingredientsCo2,,,Event count tracked in research only
total_events,2838,NOT_IN_ENRICHED,,,bassbrushes,,,Event count tracked in research only
total_events,55,NOT_IN_ENRICHED,,,highcottonCo2,,,Event count tracked in research only
total_events,835,NOT_IN_ENRICHED,,,ipme,,,Event count tracked in research only
total_events,6245,NOT_IN_ENRICHED,,,sommselection,,,Event count tracked in research only
total_events,235,NOT_IN_ENRICHED,,,ancientartsfibrecrafts,,,Event count tracked in research only
total_events,656,NOT_IN_ENRICHED,,,wplastics,,,Event count tracked in research only
total_events,1690,NOT_IN_ENRICHED,,,Surfaceco,,,Event count tracked in research only
total_events,11786,NOT_IN_ENRICHED,,,BioAgEnergy,,,Event count tracked in research only
total_events,9440,NOT_IN_ENRICHED,,,sylvacorp,,,Event count tracked in research only
total_events,8625,NOT_IN_ENRICHED,,,ptegolfCo1,,,Event count tracked in research only
total_events,316,NOT_IN_ENRICHED,,,NadalieUSA,,,Event count tracked in research only
total_events,7385,NOT_IN_ENRICHED,,,tritterfeeferCo1,,,Event count tracked in research only
total_events,574,NOT_IN_ENRICHED,,,agproinc,,,Event count tracked in research only
total_events,92,NOT_IN_ENRICHED,,,tfriedl,,,Event count tracked in research only
total_events,483,NOT_IN_ENRICHED,,,vantagemeasure,,,Event count tracked in research only
total_events,1727,NOT_IN_ENRICHED,,,urbanfrontltd,,,Event count tracked in research only
total_events,1457,NOT_IN_ENRICHED,,,FoamRubberFabricators,,,Event count tracked in research only
total_events,2189,NOT_IN_ENRICHED,,,raybiotech,,,Event count tracked in research only
total_events,143,NOT_IN_ENRICHED,,,leichtseattle1,,,Event count tracked in research only
total_events,5004,NOT_IN_ENRICHED,,,exergamefitness,,,Event count tracked in research only
total_events,1680,NOT_IN_ENRICHED,,,boeckeler,,,Event count tracked in research only
total_events,3850,NOT_IN_ENRICHED,,,timberwolfforest,,,Event count tracked in research only
total_events,101,NOT_IN_ENRICHED,,,lifetimeteallc,,,Event count tracked in research only
total_events,7815,NOT_IN_ENRICHED,,,redeagleinternational,,,Event count tracked in research only
total_events,718,NOT_IN_ENRICHED,,,rapidindustriesqbd,,,Event count tracked in research only
total_events,2869,NOT_IN_ENRICHED,,,BonOpusSales,,,Event count tracked in research only
total_events,307,NOT_IN_ENRICHED,,,cfsusa1,,,Event count tracked in research only
total_events,5118,NOT_IN_ENRICHED,,,stanwoodredimix,,,Event count tracked in research only
total_events,10636,NOT_IN_ENRICHED,,,sumakenorthamericaMT,,,Event count tracked in research only
total_events,2966,NOT_IN_ENRICHED,,,precisionsurgicalinc,,,Event count tracked in research only
total_events,3047,NOT_IN_ENRICHED,,,theblastbagCo1,,,Event count tracked in research only
total_events,17896,NOT_IN_ENRICHED,,,solsticeag,,,Event count tracked in research only
total_events,2274,NOT_IN_ENRICHED,,,akzanwholesale,,,Event count tracked in research only
total_events,4285,NOT_IN_ENRICHED,,,pacificergonomics,,,Event count tracked in research only
total_events,553,NOT_IN_ENRICHED,,,bccrmed,,,Event count tracked in research only
total_events,370,NOT_IN_ENRICHED,,,hollingbery,,,Event count tracked in research only
total_events,9119,NOT_IN_ENRICHED,,,back2internationalltd,,,Event count tracked in research only
total_events,15884,NOT_IN_ENRICHED,,,deltakits1,,,Event count tracked in research only
total_events,12275,NOT_IN_ENRICHED,,,headnhome,,,Event count tracked in research only
total_events,815,NOT_IN_ENRICHED,,,USTestingEquipment,,,Event count tracked in research only
total_events,21733,NOT_IN_ENRICHED,,,chapmanco,,,Event count tracked in research only
total_events,386,NOT_IN_ENRICHED,,,voltairesystems,,,Event count tracked in research only
total_events,823,NOT_IN_ENRICHED,,,podiatrycc,,,Event count tracked in research only
total_events,8374,NOT_IN_ENRICHED,,,expressassembly1,,,Event count tracked in research only
total_events,5424,NOT_IN_ENRICHED,,,CunninghamPianoCo,,,Event count tracked in research only
total_events,3026,NOT_IN_ENRICHED,,,atWork,,,Event count tracked in research only
total_events,11,NOT_IN_ENRICHED,,,affinityr,,,Event count tracked in research only
total_events,5638,NOT_IN_ENRICHED,,,blkcorp,,,Event count tracked in research only
total_events,8457,NOT_IN_ENRICHED,,,apexstone,,,Event count tracked in research only
total_events,4377,NOT_IN_ENRICHED,,,shedyard,,,Event count tracked in research only
total_events,433,NOT_IN_ENRICHED,,,abeep,,,Event count tracked in research only
total_events,33497,NOT_IN_ENRICHED,,,brownsafe,,,Event count tracked in research only
total_events,8245,NOT_IN_ENRICHED,,,equipmentguys,,,Event count tracked in research only
total_events,138,NOT_IN_ENRICHED,,,houhyd,,,Event count tracked in research only
total_events,16428,NOT_IN_ENRICHED,,,usafleetsolutions,,,Event count tracked in research only
total_events,9882,NOT_IN_ENRICHED,,,novamen,,,Event count tracked in research only
total_events,19712,NOT_IN_ENRICHED,,,fifoil,,,Event count tracked in research only
total_events,216,NOT_IN_ENRICHED,,,fxpartnersusa1,,,Event count tracked in research only
total_events,114,NOT_IN_ENRICHED,,,AVAILForensicsCo1,,,Event count tracked in research only
total_events,2420,NOT_IN_ENRICHED,,,officefurniturecentreglasgow,,,Event count tracked in research only
total_events,33716,NOT_IN_ENRICHED,,,fujimats,,,Event count tracked in research only
total_events,628,NOT_IN_ENRICHED,,,classicrockfaceblock,,,Event count tracked in research only
total_events,519,NOT_IN_ENRICHED,,,ascocarbondioxideinc,,,Event count tracked in research only
total_events,4274,NOT_IN_ENRICHED,,,magnummarketing,,,Event count tracked in research only
total_events,72,NOT_IN_ENRICHED,,,theheartpinecompany,,,Event count tracked in research only
total_events,90126,NOT_IN_ENRICHED,,,celluma,,,Event count tracked in research only
total_events,1054,NOT_IN_ENRICHED,,,stagepolymers,,,Event count tracked in research only
total_events,15914,NOT_IN_ENRICHED,,,knf,,,Event count tracked in research only
total_events,2003,NOT_IN_ENRICHED,,,tippmannarmscompanyllc,,,Event count tracked in research only
total_events,311,NOT_IN_ENRICHED,,,ErazorBits2017,,,Event count tracked in research only
total_events,3155,NOT_IN_ENRICHED,,,lenworth,,,Event count tracked in research only
total_events,2587,NOT_IN_ENRICHED,,,dmitriyco1,,,Event count tracked in research only
total_events,14302,NOT_IN_ENRICHED,,,thesplashhottubspools,,,Event count tracked in research only
total_events,1412,NOT_IN_ENRICHED,,,ct,,,Event count tracked in research only
total_events,4051,NOT_IN_ENRICHED,,,customturnings,,,Event count tracked in research only
total_events,2186,NOT_IN_ENRICHED,,,genprollc,,,Event count tracked in research only
total_events,8720,NOT_IN_ENRICHED,,,grothouse,,,Event count tracked in research only
total_events,2127,NOT_IN_ENRICHED,,,coolsealgaskets,,,Event count tracked in research only
total_events,568,NOT_IN_ENRICHED,,,hidcorind,,,Event count tracked in research only
total_events,435,NOT_IN_ENRICHED,,,elmusa,,,Event count tracked in research only
total_events,632,NOT_IN_ENRICHED,,,pipefusionservicesinc,,,Event count tracked in research only
total_events,1692,NOT_IN_ENRICHED,,,globalpackage,,,Event count tracked in research only
total_events,807,NOT_IN_ENRICHED,,,exloc9,,,Event count tracked in research only
total_events,269,NOT_IN_ENRICHED,,,uatllc,,,Event count tracked in research only
total_events,6739,NOT_IN_ENRICHED,,,fjsproductionsllc,,,Event count tracked in research only
total_events,16163,NOT_IN_ENRICHED,,,cityfloral,,,Event count tracked in research only
total_events,1403,NOT_IN_ENRICHED,,,atlanticgraphics,,,Event count tracked in research only
total_events,2399,NOT_IN_ENRICHED,,,elecraft7,,,Event count tracked in research only
total_events,2434,NOT_IN_ENRICHED,,,vis2,,,Event count tracked in research only
total_events,2250,NOT_IN_ENRICHED,,,racecardynamicsofarizonainc,,,Event count tracked in research only
total_events,21217,NOT_IN_ENRICHED,,,modcycles,,,Event count tracked in research only
total_events,7104,NOT_IN_ENRICHED,,,leontineserver,,,Event count tracked in research only
total_events,1113,NOT_IN_ENRICHED,,,proav,,,Event count tracked in research only
total_events,437,NOT_IN_ENRICHED,,,brechtel,,,Event count tracked in research only
total_events,48,NOT_IN_ENRICHED,,,vmgindustries,,,Event count tracked in research only
total_events,150,NOT_IN_ENRICHED,,,methodmobility,,,Event count tracked in research only
total_events,1046,NOT_IN_ENRICHED,,,aw,,,Event count tracked in research only
total_events,459,NOT_IN_ENRICHED,,,idsheat,,,Event count tracked in research only
total_events,4094,NOT_IN_ENRICHED,,,ntgproducts,,,Event count tracked in research only
total_events,4638,NOT_IN_ENRICHED,,,keybusinesssolutions,,,Event count tracked in research only
total_events,2037,NOT_IN_ENRICHED,,,bham,,,Event count tracked in research only
total_events,869,NOT_IN_ENRICHED,,,msf,,,Event count tracked in research only
total_events,1664,NOT_IN_ENRICHED,,,weightechusa,,,Event count tracked in research only
total_events,1402,NOT_IN_ENRICHED,,,microdairydesigns,,,Event count tracked in research only
total_events,240,NOT_IN_ENRICHED,,,americanstonecraft,,,Event count tracked in research only
total_events,26706,NOT_IN_ENRICHED,,,dewesoft,,,Event count tracked in research only
total_events,3325,NOT_IN_ENRICHED,,,supplyshield,,,Event count tracked in research only
total_events,6205,NOT_IN_ENRICHED,,,skyproduct,,,Event count tracked in research only
total_events,22746,NOT_IN_ENRICHED,,,refreshdeal,,,Event count tracked in research only
